Date,AdjClose,Close,High,Low,Open,Volume
2015-11-02,248.9954071044922,270.7749938964844,273.9750061035156,269.125,273.76251220703125,3156552
2015-11-03,249.40921020507812,271.2250061035156,273.0,269.79998779296875,272.73748779296875,2548592
2015-11-04,248.6735687255859,270.42498779296875,274.5249938964844,269.5625,272.51251220703125,2696444
2015-11-05,248.24826049804688,269.9624938964844,270.75,267.375,269.625,3596952
2015-11-06,248.4896240234375,270.2250061035156,272.25,268.8125,270.17498779296875,5881004
2015-11-09,244.78843688964844,266.20001220703125,267.4125061035156,262.75,264.5,11429432
2015-11-10,242.44357299804688,263.6499938964844,266.25,263.11248779296875,265.01251220703125,4402580
2015-11-13,241.85731506347656,263.01251220703125,263.75,260.25,262.3500061035156,3940028
2015-11-16,243.90333557128903,265.23748779296875,266.25,261.3125,262.1875,4734732
2015-11-17,243.8688812255859,265.20001220703125,265.95001220703125,262.79998779296875,265.82501220703125,2567404
2015-11-18,241.0641937255859,262.1499938964844,266.4624938964844,261.57501220703125,265.42498779296875,2446720
2015-11-19,245.73097229003903,267.2250061035156,267.73748779296875,262.3999938964844,263.75,3277680
2015-11-20,246.1792449951172,267.7124938964844,270.0625,265.0,266.2250061035156,4648160
2015-11-23,245.07574462890625,266.51251220703125,268.875,264.76251220703125,268.5,3408280
2015-11-24,244.68495178222656,266.0874938964844,268.375,265.5249938964844,266.3125,4002252
2015-11-26,244.593017578125,265.98748779296875,266.75,262.7749938964844,264.75,8791484
2015-11-27,248.14483642578125,269.8500061035156,270.54998779296875,265.23748779296875,266.2124938964844,6925072
2015-11-30,247.7655029296875,269.4375,270.25,267.42498779296875,269.79998779296875,5247776
2015-12-01,248.9724578857422,270.75,271.2250061035156,268.375,269.26251220703125,1895332
2015-12-02,247.7770233154297,269.45001220703125,273.17498779296875,267.9624938964844,272.5,2562284
2015-12-03,247.5355682373047,269.1875,270.25,266.82501220703125,268.125,3807712
2015-12-04,243.4320831298828,264.7250061035156,268.3999938964844,264.0,268.3999938964844,5859828
2015-12-07,244.1332244873047,265.48748779296875,267.7749938964844,265.2749938964844,267.04998779296875,5814808
2015-12-08,241.213623046875,262.3125,265.4750061035156,261.75,265.25,4902660
2015-12-09,240.79977416992188,261.86248779296875,264.25,261.2124938964844,261.7749938964844,3890616
2015-12-10,243.82289123535156,265.1499938964844,265.79998779296875,260.57501220703125,261.25,6514340
2015-12-11,240.54689025878903,261.5874938964844,265.1499938964844,260.5,265.0,3033920
2015-12-14,242.5470428466797,263.76251220703125,264.9624938964844,260.0249938964844,260.25,5878016
2015-12-15,243.55844116210935,264.86248779296875,265.61248779296875,261.32501220703125,263.25,4557416
2015-12-16,245.3631591796875,266.82501220703125,268.3374938964844,264.8374938964844,265.75,6842768
2015-12-17,248.34022521972656,270.0625,271.0,266.25,268.4750061035156,4878012
2015-12-18,246.6735687255859,268.25,271.25,267.125,271.25,3172128
2015-12-21,247.2252655029297,268.8500061035156,269.9750061035156,267.26251220703125,267.9375,3097500
2015-12-22,245.1677398681641,266.61248779296875,269.125,266.0,268.625,2429536
2015-12-23,246.92640686035156,268.5249938964844,269.48748779296875,267.2875061035156,268.1499938964844,3013968
2015-12-24,246.9034118652344,268.5,269.1000061035156,267.07501220703125,269.04998779296875,2146352
2015-12-28,247.6505584716797,269.3125,269.9750061035156,266.9375,268.5,7755428
2015-12-29,247.8114471435547,269.48748779296875,269.9624938964844,267.82501220703125,269.73748779296875,4231612
2015-12-30,246.9723968505859,268.57501220703125,270.48748779296875,268.13751220703125,270.0,2112560
2015-12-31,248.7770538330078,270.5375061035156,271.2250061035156,268.75,268.75,9290008
2016-01-01,250.29432678222656,272.1875,272.5625,269.0375061035156,270.6000061035156,3195076
2016-01-04,246.09878540039065,267.625,271.0,267.0249938964844,271.0,5187536
2016-01-05,244.2366943359375,265.6000061035156,268.70001220703125,265.3374938964844,267.54998779296875,3160872
2016-01-06,245.3171844482422,266.7749938964844,269.1875,264.1625061035156,264.1625061035156,4165536
2016-01-07,242.8113250732422,264.04998779296875,266.2250061035156,262.42498779296875,265.0249938964844,6055428
2016-01-08,244.22515869140625,265.5874938964844,266.125,264.3125,265.48748779296875,3488356
2016-01-11,243.3630828857422,264.6499938964844,265.25,261.32501220703125,263.01251220703125,3288912
2016-01-12,240.684814453125,261.73748779296875,265.9750061035156,260.875,265.9750061035156,4258736
2016-01-13,243.7194061279297,265.0375061035156,265.6875,259.25,263.0,4515148
2016-01-14,241.32855224609375,262.4375,264.3500061035156,259.875,262.5375061035156,6279184
2016-01-15,239.5813751220703,260.5375061035156,263.86248779296875,259.5249938964844,262.0,5417260
2016-01-18,235.83413696289065,256.4624938964844,260.36248779296875,255.25,258.9125061035156,6495388
2016-01-19,238.12158203125,258.95001220703125,259.38751220703125,256.57501220703125,256.79998779296875,6405212
2016-01-20,234.09848022460935,254.5749969482422,277.0,251.9750061035156,256.25,9563588
2016-01-21,235.178955078125,255.75,258.3125,253.3500061035156,255.25,6300804
2016-01-22,236.857177734375,257.57501220703125,261.0625,255.5124969482422,256.42498779296875,4236284
2016-01-25,239.3514862060547,260.2875061035156,261.67498779296875,258.26251220703125,259.98748779296875,10143884
2016-01-27,238.08709716796875,258.9125061035156,262.17498779296875,258.25,262.11248779296875,4039468
2016-01-28,237.17901611328125,257.92498779296875,261.7250061035156,257.5,259.75,9951972
2016-01-29,241.3515167236328,262.4624938964844,263.73748779296875,258.79998779296875,258.79998779296875,5360184
2016-02-01,243.62747192382812,264.9375,266.75,263.42498779296875,264.5,4609484
2016-02-02,242.25962829589844,263.45001220703125,266.3125,262.54998779296875,266.25,6528628
2016-02-03,239.97219848632812,260.9624938964844,262.8500061035156,260.5,261.125,4850244
2016-02-04,241.2021026611328,262.29998779296875,263.7250061035156,261.38751220703125,262.0,5675992
2016-02-05,242.59295654296875,263.8125,265.95001220703125,261.3999938964844,263.20001220703125,7523904
2016-02-08,238.1330413818359,258.9624938964844,264.5,257.57501220703125,263.75,3481924
2016-02-09,235.8801727294922,256.51251220703125,257.88751220703125,255.1625061035156,256.67498779296875,5535460
2016-02-10,232.8685302734375,253.2375030517578,257.5375061035156,252.5249938964844,255.9750061035156,7682280
2016-02-11,224.2131195068359,243.8249969482422,253.25,242.0500030517578,252.5,8803600
2016-02-12,223.3165740966797,242.8500061035156,246.6125030517578,241.5,244.75,12542144
2016-02-15,223.8223114013672,243.3999938964844,247.0625,242.7749938964844,245.0,10912960
2016-02-16,223.7878265380859,243.3625030517578,245.5,240.5,245.375,7136096
2016-02-17,224.12120056152344,243.7250061035156,244.9750061035156,239.75,244.2250061035156,7503924
2016-02-18,227.4661102294922,247.3625030517578,247.8125,244.25,246.5,6799856
2016-02-19,227.4315948486328,247.3249969482422,248.1499938964844,243.375,247.1875,3328660
2016-02-22,227.30517578125,247.1875,249.0,245.75,245.75,4002396
2016-02-23,223.0061798095703,242.5124969482422,246.375,241.5,246.2250061035156,6078320
2016-02-24,218.30490112304688,237.3999938964844,240.7250061035156,236.6000061035156,240.0,6463468
2016-02-25,216.7071990966797,235.6625061035156,239.3125,234.5500030517578,238.5,8463196
2016-02-26,220.92567443847656,240.25,242.75,236.25,237.5,6209388
2016-02-29,223.4200134277344,242.9624938964844,245.6499938964844,232.0,240.2749938964844,8812752
2016-03-01,226.2476501464844,246.0375061035156,246.6875,242.9624938964844,243.7375030517578,4322560
2016-03-02,231.54669189453125,251.8000030517578,252.7250061035156,248.75,249.5,6358976
2016-03-03,233.5352325439453,253.9624938964844,255.0,252.5,252.6875,4610400
2016-03-04,234.61572265625,255.1374969482422,256.2250061035156,248.2749938964844,253.8625030517578,5704624
2016-03-08,233.1444091796875,253.5375061035156,256.0,252.375,256.0,1913688
2016-03-09,235.5927734375,256.20001220703125,257.4750061035156,251.6875,253.25,6528172
2016-03-10,234.7766265869141,255.3125,256.4375,252.5249938964844,256.20001220703125,2671392
2016-03-11,236.4893035888672,257.17498779296875,257.70001220703125,253.25,254.9750061035156,4730856
2016-03-14,236.22496032714844,256.88751220703125,259.48748779296875,256.3125,257.0,3008656
2016-03-15,236.0295562744141,256.67498779296875,258.3500061035156,255.4125061035156,256.9750061035156,7690036
2016-03-16,236.89161682128903,257.61248779296875,258.5625,254.7375030517578,256.75,4803548
2016-03-17,234.1214599609375,254.6000061035156,259.75,252.7875061035156,258.73748779296875,5113484
2016-03-18,236.4203643798828,257.1000061035156,258.0,253.8374938964844,255.7375030517578,4135068
2016-03-21,240.37454223632812,261.3999938964844,261.8374938964844,258.0625,258.25,5318796
2016-03-22,242.27110290527344,263.4624938964844,264.1499938964844,260.17498779296875,261.625,4120264
2016-03-23,241.2365875244141,262.3374938964844,263.26251220703125,260.13751220703125,263.26251220703125,8464300
2016-03-28,240.8112945556641,261.875,263.25,260.4125061035156,261.25,11270868
2016-03-29,242.25962829589844,263.45001220703125,264.875,261.0625,261.875,6733952
2016-03-30,244.8228759765625,266.23748779296875,267.4750061035156,263.4750061035156,264.5,7814380
2016-03-31,246.24826049804688,267.7875061035156,269.7250061035156,266.26251220703125,266.7124938964844,20080392
2016-04-01,244.70794677734375,266.11248779296875,269.1000061035156,264.20001220703125,267.20001220703125,5158648
2016-04-04,245.7654571533203,267.26251220703125,268.20001220703125,266.0,266.29998779296875,6179960
2016-04-05,243.0987091064453,264.36248779296875,269.2250061035156,263.9125061035156,267.25,6663028
2016-04-06,244.02976989746097,265.375,266.73748779296875,264.1875,265.25,4295376
2016-04-07,242.65040588378903,263.875,266.1875,261.76251220703125,266.0,3911692
2016-04-08,243.53546142578125,264.8374938964844,265.8374938964844,263.5625,263.75,2962796
2016-04-11,246.2021942138672,267.73748779296875,268.5249938964844,260.7124938964844,265.07501220703125,4049620
2016-04-12,244.3746032714844,265.75,267.75,264.8125,267.3999938964844,4941480
2016-04-13,248.68507385253903,270.4375,271.23748779296875,267.375,268.0,4974604
2016-04-18,250.075927734375,271.95001220703125,273.0,267.8999938964844,270.875,4117068
2016-04-20,252.38629150390625,274.4624938964844,275.0,270.88751220703125,272.9750061035156,3821352
2016-04-21,250.8460693359375,272.7875061035156,276.2875061035156,272.25,273.75,8191728
2016-04-22,251.0759735107422,273.0375061035156,275.2124938964844,271.29998779296875,272.375,7809320
2016-04-25,251.3288726806641,273.3125,275.0,271.125,275.0,5561960
2016-04-26,256.0645751953125,278.4624938964844,278.75,273.125,273.75,7053796
2016-04-27,258.4439392089844,281.04998779296875,281.25,277.25,277.4624938964844,5763636
2016-04-28,256.0875549316406,278.48748779296875,284.17498779296875,277.5874938964844,281.04998779296875,8089584
2016-04-29,260.3175964355469,283.0874938964844,284.0,276.54998779296875,278.45001220703125,5611940
2016-05-02,256.9382019042969,279.4125061035156,282.5,279.0,281.9375,3862716
2016-05-03,257.0185852050781,279.5,283.75,278.2875061035156,280.4750061035156,4695296
2016-05-04,259.16815185546875,281.8374938964844,283.625,278.5625,279.375,5292328
2016-05-05,260.30609130859375,283.07501220703125,283.6875,280.67498779296875,282.0,5214248
2016-05-06,257.3979797363281,279.9125061035156,283.0625,279.3125,283.0,2733152
2016-05-09,262.3981018066406,285.3500061035156,286.23748779296875,279.75,280.0,6953180
2016-05-10,263.2027587890625,286.2250061035156,286.875,284.0249938964844,285.875,5453000
2016-05-11,261.8004455566406,284.70001220703125,286.25,282.42498779296875,283.67498779296875,6147372
2016-05-12,264.16827392578125,287.2749938964844,288.0,283.125,286.0,4221688
2016-05-13,262.28314208984375,285.2250061035156,287.0,282.5,287.0,5045316
2016-05-16,267.31781005859375,290.70001220703125,291.4750061035156,283.13751220703125,286.25,4518768
2016-05-17,265.16827392578125,288.36248779296875,292.3125,287.82501220703125,291.26251220703125,4295424
2016-05-18,262.2256774902344,285.1625061035156,287.75,282.875,287.75,4162644
2016-05-19,261.9153747558594,284.82501220703125,285.67498779296875,283.0,285.0249938964844,3855796
2016-05-20,262.28314208984375,285.2250061035156,287.125,283.3999938964844,284.98748779296875,2016632
2016-05-23,261.3291320800781,284.1875,287.48748779296875,283.29998779296875,285.48748779296875,3463532
